original_amusement_park1_p64.mp4,denoised_amusement_park1_p64.mp4,3
original_amusement_park2_p64.mp4,denoised_amusement_park2_p64.mp4,3
original_birds1_p64.mp4,denoised_birds1_p64.mp4,4
original_birds2_p64.mp4,denoised_birds2_p64.mp4,4
original_birds3_p64.mp4,denoised_birds3_p64.mp4,4
